survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Tanzania-2016_179_40,Tanzania-2016,179_40,179,40,0.2,,,,1.0,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_179_7,Tanzania-2016,179_7,179,7,0.2,Authorized absence,,1.0,1.0,Yes,Over 50,Over 5,Over 50,With patient,35-44,35-44,Doctor,Doctor,Secondary,Secondary,Male,Male,Advanced,Advanced,No,Yes,No,After 2000
Tanzania-2016_179_39,Tanzania-2016,179_39,179,39,0.2,On-call,,1.0,1.0,No,Over 50,Over 5,Over 50,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2016_179_23,Tanzania-2016,179_23,179,23,0.2,,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Secondary,,Female,,Advanced,,Yes,,,
Tanzania-2016_179_1,Tanzania-2016,179_1,179,1,0.2,,"Training, seminar or meeting",1.0,1.0,Yes,Over 50,Over 5,Over 50,,45 or older,45 or older,Doctor,Doctor,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,No,,In the 1990s
Tanzania-2016_179_29,Tanzania-2016,179_29,179,29,0.2,On-call,,1.0,1.0,Yes,Over 50,Over 5,Over 50,With patient,35-44,35-44,Doctor,Doctor,Secondary,Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2016_179_5,Tanzania-2016,179_5,179,5,0.2,,,,1.0,Yes,Over 50,Over 5,Over 50,,45 or older,,Doctor,,Secondary,,Female,,Advanced,,Yes,,,
Tanzania-2016_179_26,Tanzania-2016,179_26,179,26,0.2,Authorized absence,,,1.0,Yes,Over 50,Over 5,Over 50,,45 or older,,Doctor,,Secondary,,Male,,Diploma,,No,,,
Tanzania-2016_179_43,Tanzania-2016,179_43,179,43,0.2,On-call,,,1.0,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_179_3,Tanzania-2016,179_3,179,3,0.2,,,,1.0,Yes,Over 50,Over 5,Over 50,,45 or older,,Doctor,,Secondary,,Male,,Advanced,,Yes,,,
Tanzania-2016_179_41,Tanzania-2016,179_41,179,41,0.2,,,,1.0,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_179_45,Tanzania-2016,179_45,179,45,0.2,,,,1.0,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_18_2,Tanzania-2016,18_2,18,2,0.0,On strike,,1.0,1.0,Yes,5 or less,5 or less,5 or less,"Laboratory, investigations, or x-ray",25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,None,None,No,Yes,No,After 2000
Tanzania-2016_18_1,Tanzania-2016,18_1,18,1,0.0,"Training, seminar or meeting",,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_18_3,Tanzania-2016,18_3,18,3,0.0,,,1.0,1.0,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,None,None,Yes,Yes,No,After 2000
Tanzania-2016_180_19,Tanzania-2016,180_19,180,19,0.5,On-call,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_32,Tanzania-2016,180_32,180,32,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_7,Tanzania-2016,180_7,180,7,0.5,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_18,Tanzania-2016,180_18,180,18,0.5,On-call,,1.0,1.0,No,Over 50,Over 5,Over 50,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Certificate,No,Yes,No,After 2000
Tanzania-2016_180_3,Tanzania-2016,180_3,180,3,0.5,,,,1.0,Yes,Over 50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Male,,Advanced,,Yes,,,
Tanzania-2016_180_43,Tanzania-2016,180_43,180,43,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_180_11,Tanzania-2016,180_11,180,11,0.5,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_26,Tanzania-2016,180_26,180,26,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_8,Tanzania-2016,180_8,180,8,0.5,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Male,,Diploma,,No,,,
Tanzania-2016_180_21,Tanzania-2016,180_21,180,21,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_49,Tanzania-2016,180_49,180,49,0.5,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_180_10,Tanzania-2016,180_10,180,10,0.5,On-call,,1.0,1.0,Yes,Over 50,Over 5,Over 50,With patient,25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2016_180_16,Tanzania-2016,180_16,180,16,0.5,,,1.0,1.0,No,Over 50,Over 5,Over 50,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2016_180_44,Tanzania-2016,180_44,180,44,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_180_9,Tanzania-2016,180_9,180,9,0.5,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Post-Secondary,,Male,,Diploma,,No,,,
Tanzania-2016_180_17,Tanzania-2016,180_17,180,17,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_24,Tanzania-2016,180_24,180,24,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_41,Tanzania-2016,180_41,180,41,0.5,"Training, seminar or meeting",,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_36,Tanzania-2016,180_36,180,36,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_20,Tanzania-2016,180_20,180,20,0.5,On-call,On-call,1.0,1.0,No,Over 50,Over 5,Over 50,,35-44,35-44,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Diploma,Certificate,No,No,,In the 1990s
Tanzania-2016_180_35,Tanzania-2016,180_35,180,35,0.5,On-call,,1.0,1.0,No,Over 50,Over 5,Over 50,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Tanzania-2016_180_31,Tanzania-2016,180_31,180,31,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_15,Tanzania-2016,180_15,180,15,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_34,Tanzania-2016,180_34,180,34,0.5,On-call,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_2,Tanzania-2016,180_2,180,2,0.5,,On-call,1.0,1.0,Yes,Over 50,Over 5,Over 50,,35-44,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,No,,In the 1990s
Tanzania-2016_180_12,Tanzania-2016,180_12,180,12,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_30,Tanzania-2016,180_30,180,30,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_38,Tanzania-2016,180_38,180,38,0.5,Authorized absence,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_37,Tanzania-2016,180_37,180,37,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_13,Tanzania-2016,180_13,180,13,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_42,Tanzania-2016,180_42,180,42,0.5,Authorized absence,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_180_5,Tanzania-2016,180_5,180,5,0.5,On-call,On-call,1.0,1.0,Yes,Over 50,Over 5,Over 50,,35-44,35-44,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,No,No,,After 2000
Tanzania-2016_180_46,Tanzania-2016,180_46,180,46,0.5,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_180_45,Tanzania-2016,180_45,180,45,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_180_39,Tanzania-2016,180_39,180,39,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_14,Tanzania-2016,180_14,180,14,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_1,Tanzania-2016,180_1,180,1,0.5,,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Post-Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2016_180_6,Tanzania-2016,180_6,180,6,0.5,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Advanced,,No,,,
Tanzania-2016_180_4,Tanzania-2016,180_4,180,4,0.5,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_40,Tanzania-2016,180_40,180,40,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_22,Tanzania-2016,180_22,180,22,0.5,,On-call,1.0,1.0,No,Over 50,Over 5,Over 50,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Certificate,Yes,No,,After 2000
Tanzania-2016_180_47,Tanzania-2016,180_47,180,47,0.5,Authorized absence,,1.0,1.0,No,Over 50,Over 5,Over 50,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_180_33,Tanzania-2016,180_33,180,33,0.5,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_50,Tanzania-2016,180_50,180,50,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_180_28,Tanzania-2016,180_28,180,28,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_23,Tanzania-2016,180_23,180,23,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,Yes,,,
Tanzania-2016_180_29,Tanzania-2016,180_29,180,29,0.5,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_25,Tanzania-2016,180_25,180,25,0.5,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_180_48,Tanzania-2016,180_48,180,48,0.5,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_180_27,Tanzania-2016,180_27,180,27,0.5,,On-call,1.0,1.0,No,Over 50,Over 5,Over 50,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Diploma,Certificate,Yes,No,,After 2000
Tanzania-2016_185_10,Tanzania-2016,185_10,185,10,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_8,Tanzania-2016,185_8,185,8,0.4,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Post-Secondary,,Male,,Advanced,,No,,,
Tanzania-2016_185_17,Tanzania-2016,185_17,185,17,0.4,,,1.0,1.0,No,Over 50,Over 5,Over 50,Discussion with colleagues or staff meeting,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_185_12,Tanzania-2016,185_12,185,12,0.4,On-call,On-call,1.0,1.0,No,Over 50,Over 5,Over 50,,35-44,35-44,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Certificate,Certificate,No,No,,In the 1990s
Tanzania-2016_185_4,Tanzania-2016,185_4,185,4,0.4,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Male,,Advanced,,No,,,
Tanzania-2016_185_45,Tanzania-2016,185_45,185,45,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_185_50,Tanzania-2016,185_50,185,50,0.4,,,1.0,1.0,No,Over 50,Over 5,Over 50,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,No,After 2000
Tanzania-2016_185_21,Tanzania-2016,185_21,185,21,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_14,Tanzania-2016,185_14,185,14,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_185_31,Tanzania-2016,185_31,185,31,0.4,Sick or on maternity leave,Sick or on maternity leave,1.0,1.0,No,Over 50,Over 5,Over 50,,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,No,No,,In the 1990s
Tanzania-2016_185_5,Tanzania-2016,185_5,185,5,0.4,On-call,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Male,,Advanced,,No,,,
Tanzania-2016_185_27,Tanzania-2016,185_27,185,27,0.4,Sick or on maternity leave,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_47,Tanzania-2016,185_47,185,47,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_28,Tanzania-2016,185_28,185,28,0.4,Sick or on maternity leave,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_32,Tanzania-2016,185_32,185,32,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_42,Tanzania-2016,185_42,185,42,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_3,Tanzania-2016,185_3,185,3,0.4,Authorized absence,,,1.0,Yes,Over 50,Over 5,Over 50,,45 or older,,Doctor,,Post-Secondary,,Female,,Advanced,,No,,,
Tanzania-2016_185_13,Tanzania-2016,185_13,185,13,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_16,Tanzania-2016,185_16,185,16,0.4,Sick or on maternity leave,Sick or on maternity leave,1.0,1.0,No,Over 50,Over 5,Over 50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,No,No,,After 2000
Tanzania-2016_185_41,Tanzania-2016,185_41,185,41,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_25,Tanzania-2016,185_25,185,25,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_22,Tanzania-2016,185_22,185,22,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_38,Tanzania-2016,185_38,185,38,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_185_33,Tanzania-2016,185_33,185,33,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_185_19,Tanzania-2016,185_19,185,19,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_185_36,Tanzania-2016,185_36,185,36,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,No,,,
Tanzania-2016_185_7,Tanzania-2016,185_7,185,7,0.4,On-call,On-call,1.0,1.0,Yes,Over 50,Over 5,Over 50,,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,No,,In the 1990s
Tanzania-2016_185_20,Tanzania-2016,185_20,185,20,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_35,Tanzania-2016,185_35,185,35,0.4,,,,1.0,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_30,Tanzania-2016,185_30,185,30,0.4,Sick or on maternity leave,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_29,Tanzania-2016,185_29,185,29,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_2,Tanzania-2016,185_2,185,2,0.4,Official mission,,1.0,1.0,Yes,Over 50,Over 5,Over 50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,Yes,No,In the 1990s
Tanzania-2016_185_49,Tanzania-2016,185_49,185,49,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Doctor,,Post-Secondary,,Male,,None,,Yes,,,
Tanzania-2016_185_9,Tanzania-2016,185_9,185,9,0.4,On-call,,1.0,1.0,No,Over 50,Over 5,Over 50,With patient,45 or older,45 or older,Clinical Officer,Clinical Officer,Secondary,Secondary,Female,Female,Certificate,Certificate,No,Yes,No,In the 1990s
Tanzania-2016_185_34,Tanzania-2016,185_34,185,34,0.4,Sick or on maternity leave,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_24,Tanzania-2016,185_24,185,24,0.4,On-call,,1.0,1.0,No,Over 50,Over 5,Over 50,With patient,25-34,25-34,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,No,Yes,No,After 2000
Tanzania-2016_185_48,Tanzania-2016,185_48,185,48,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Doctor,,Post-Secondary,,Male,,None,,Yes,,,
Tanzania-2016_185_44,Tanzania-2016,185_44,185,44,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,35-44,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_1,Tanzania-2016,185_1,185,1,0.4,,,1.0,1.0,Yes,Over 50,Over 5,Over 50,With patient,45 or older,45 or older,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,In the 1990s
Tanzania-2016_185_23,Tanzania-2016,185_23,185,23,0.4,Sick or on maternity leave,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_43,Tanzania-2016,185_43,185,43,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_6,Tanzania-2016,185_6,185,6,0.4,Sick or on maternity leave,,,1.0,Yes,Over 50,Over 5,Over 50,,35-44,,Doctor,,Post-Secondary,,Female,,Advanced,,No,,,
Tanzania-2016_185_15,Tanzania-2016,185_15,185,15,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_37,Tanzania-2016,185_37,185,37,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_40,Tanzania-2016,185_40,185,40,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_26,Tanzania-2016,185_26,185,26,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_46,Tanzania-2016,185_46,185,46,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_39,Tanzania-2016,185_39,185,39,0.4,On-call,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Tanzania-2016_185_11,Tanzania-2016,185_11,185,11,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_185_18,Tanzania-2016,185_18,185,18,0.4,,,,1.0,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_186_11,Tanzania-2016,186_11,186,11,0.6,,,1.0,1.0,No,11-50,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Tanzania-2016_186_4,Tanzania-2016,186_4,186,4,0.6,,On-call,1.0,1.0,Yes,11-50,Over 5,11-50,,25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,No,,After 2000
Tanzania-2016_186_16,Tanzania-2016,186_16,186,16,0.6,On-call,,,1.0,No,11-50,Over 5,11-50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,No,,,
Tanzania-2016_186_9,Tanzania-2016,186_9,186,9,0.6,,,,1.0,No,11-50,Over 5,11-50,,45 or older,,Nurse,,Post-Secondary,,Female,,Advanced,,Yes,,,
Tanzania-2016_186_13,Tanzania-2016,186_13,186,13,0.6,,On-call,1.0,1.0,No,11-50,Over 5,11-50,,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Male,Male,Certificate,Certificate,Yes,No,,After 2000
Tanzania-2016_186_19,Tanzania-2016,186_19,186,19,0.6,,,1.0,1.0,No,11-50,Over 5,11-50,With patient,Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Tanzania-2016_186_3,Tanzania-2016,186_3,186,3,0.6,On-call,,,1.0,Yes,11-50,Over 5,11-50,,25-34,,Doctor,,Post-Secondary,,Female,,Advanced,,No,,,
Tanzania-2016_186_12,Tanzania-2016,186_12,186,12,0.6,,,1.0,1.0,No,11-50,Over 5,11-50,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,Before 1990
Tanzania-2016_186_8,Tanzania-2016,186_8,186,8,0.6,,,,1.0,No,11-50,Over 5,11-50,,35-44,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2016_186_15,Tanzania-2016,186_15,186,15,0.6,,On-call,1.0,1.0,No,11-50,Over 5,11-50,,45 or older,45 or older,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,In the 1990s
Tanzania-2016_186_17,Tanzania-2016,186_17,186,17,0.6,On-call,,1.0,1.0,No,11-50,Over 5,11-50,With patient,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,No,Yes,Yes,After 2000
Tanzania-2016_186_5,Tanzania-2016,186_5,186,5,0.6,On-call,On-call,1.0,1.0,Yes,11-50,Over 5,11-50,,25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,No,,After 2000
Tanzania-2016_186_18,Tanzania-2016,186_18,186,18,0.6,Authorized absence,On-call,1.0,1.0,No,11-50,Over 5,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Diploma,Diploma,No,No,,After 2000
Tanzania-2016_186_20,Tanzania-2016,186_20,186,20,0.6,,,,1.0,No,11-50,Over 5,11-50,,25-34,,Other,,Post-Secondary,,Male,,Diploma,,Yes,,,
Tanzania-2016_186_10,Tanzania-2016,186_10,186,10,0.6,,,,1.0,No,11-50,Over 5,11-50,,25-34,,Other,,Secondary,,Female,,Certificate,,Yes,,,
Tanzania-2016_186_6,Tanzania-2016,186_6,186,6,0.6,On-call,,,1.0,Yes,11-50,Over 5,11-50,,25-34,,Doctor,,Post-Secondary,,Male,,Advanced,,No,,,
