survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Mozambique-2014_111411_40,Mozambique-2014,111411_40,111411,40,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Female,,,,Yes,,,
Mozambique-2014_111411_5,Mozambique-2014,111411_5,111411,5,0.2,,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,25-34,25-34,Clinical Officer,Nurse,Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,No,,After 2000
Mozambique-2014_111411_39,Mozambique-2014,111411_39,111411,39,0.2,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_48,Mozambique-2014,111411_48,111411,48,0.2,Official mission,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,,,No,,,
Mozambique-2014_111411_13,Mozambique-2014,111411_13,111411,13,0.2,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_17,Mozambique-2014,111411_17,111411,17,0.2,,,,1,Yes,Over 50,Over 5,Over 50,,Younger than 25,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_24,Mozambique-2014,111411_24,111411,24,0.2,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,,,Yes,,,
Mozambique-2014_111411_41,Mozambique-2014,111411_41,111411,41,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Female,,,,Yes,,,
Mozambique-2014_111411_26,Mozambique-2014,111411_26,111411,26,0.2,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,,,No,,,
Mozambique-2014_111411_32,Mozambique-2014,111411_32,111411,32,0.2,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_111411_38,Mozambique-2014,111411_38,111411,38,0.2,,,,1,No,Over 50,Over 5,Over 50,,Younger than 25,,Other,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_47,Mozambique-2014,111411_47,111411,47,0.2,Official mission,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,,,No,,,
Mozambique-2014_111411_50,Mozambique-2014,111411_50,111411,50,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_8,Mozambique-2014,111411_8,111411,8,0.2,,On-call,1.0,1,No,Over 50,Over 5,Over 50,,35-44,25-34,Nurse,Clinical Officer,Secondary,Secondary,Female,Male,Diploma,,Yes,No,,After 2000
Mozambique-2014_111411_22,Mozambique-2014,111411_22,111411,22,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_111411_3,Mozambique-2014,111411_3,111411,3,0.2,,,1.0,1,Yes,Over 50,Over 5,Over 50,"Laboratory, investigations, or x-ray",Younger than 25,25-34,Clinical Officer,Nurse,Secondary,Post-Secondary,Female,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111411_4,Mozambique-2014,111411_4,111411,4,0.2,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,Younger than 25,Clinical Officer,Nurse,Secondary,Secondary,Male,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_111411_49,Mozambique-2014,111411_49,111411,49,0.2,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Other,,Secondary,,Male,,,,Yes,,,
Mozambique-2014_111411_2,Mozambique-2014,111411_2,111411,2,0.2,"Training, seminar or meeting",,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,25-34,Doctor,Other,Post-Secondary,Post-Secondary,Male,Male,,,No,Yes,Yes,After 2000
Mozambique-2014_111411_12,Mozambique-2014,111411_12,111411,12,0.2,On-call,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_111411_9,Mozambique-2014,111411_9,111411,9,0.2,,,1.0,1,No,Over 50,Over 5,Over 50,Paperwork,25-34,25-34,Nurse,Clinical Officer,Secondary,Secondary,Male,Female,Diploma,,Yes,Yes,No,After 2000
Mozambique-2014_111411_19,Mozambique-2014,111411_19,111411,19,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_111411_21,Mozambique-2014,111411_21,111411,21,0.2,On-call,,,1,No,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_111411_25,Mozambique-2014,111411_25,111411,25,0.2,On-call,,,1,Yes,Over 50,Over 5,Over 50,,45 or older,,Other,,Post-Secondary,,Male,,,,No,,,
Mozambique-2014_111411_16,Mozambique-2014,111411_16,111411,16,0.2,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_31,Mozambique-2014,111411_31,111411,31,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_1,Mozambique-2014,111411_1,111411,1,0.2,,,1.0,1,Yes,Over 50,Over 5,Over 50,"Laboratory, investigations, or x-ray",25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,,,Yes,Yes,No,After 2000
Mozambique-2014_111411_36,Mozambique-2014,111411_36,111411,36,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_111411_11,Mozambique-2014,111411_11,111411,11,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_111411_44,Mozambique-2014,111411_44,111411,44,0.2,On-call,,,1,No,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Primary,,Female,,,,No,,,
Mozambique-2014_111411_28,Mozambique-2014,111411_28,111411,28,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,,,Yes,,,
Mozambique-2014_111411_46,Mozambique-2014,111411_46,111411,46,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Post-Secondary,,Male,,,,Yes,,,
Mozambique-2014_111411_33,Mozambique-2014,111411_33,111411,33,0.2,On-call,,,1,No,Over 50,Over 5,Over 50,,45 or older,,Nurse,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_111411_14,Mozambique-2014,111411_14,111411,14,0.2,Sick or on maternity leave,,,1,Yes,Over 50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_111411_29,Mozambique-2014,111411_29,111411,29,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_7,Mozambique-2014,111411_7,111411,7,0.2,On-call,,1.0,1,No,Over 50,Over 5,Over 50,"Laboratory, investigations, or x-ray",35-44,35-44,Nurse,Clinical Officer,Secondary,Secondary,Female,Female,Diploma,,No,Yes,Yes,After 2000
Mozambique-2014_111411_34,Mozambique-2014,111411_34,111411,34,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_37,Mozambique-2014,111411_37,111411,37,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_111411_35,Mozambique-2014,111411_35,111411,35,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_45,Mozambique-2014,111411_45,111411,45,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,,,Yes,,,
Mozambique-2014_111411_30,Mozambique-2014,111411_30,111411,30,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Post-Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_23,Mozambique-2014,111411_23,111411,23,0.2,,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Male,,,,Yes,,,
Mozambique-2014_111411_20,Mozambique-2014,111411_20,111411,20,0.2,On-call,,,1,No,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_111411_43,Mozambique-2014,111411_43,111411,43,0.2,,,,1,No,Over 50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Female,,,,Yes,,,
Mozambique-2014_111411_15,Mozambique-2014,111411_15,111411,15,0.2,,,,1,No,Over 50,Over 5,Over 50,,Younger than 25,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_111411_42,Mozambique-2014,111411_42,111411,42,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,,,Yes,,,
Mozambique-2014_111411_18,Mozambique-2014,111411_18,111411,18,0.2,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_111411_10,Mozambique-2014,111411_10,111411,10,0.2,,,1.0,1,No,Over 50,Over 5,Over 50,With patient,Younger than 25,25-34,Nurse,Clinical Officer,Secondary,Secondary,Female,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111503_3,Mozambique-2014,111503_3,111503,3,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,"Laboratory, investigations, or x-ray",25-34,25-34,Nurse,Other,Secondary,Secondary,Female,Male,Diploma,,Yes,Yes,Yes,After 2000
Mozambique-2014_111503_2,Mozambique-2014,111503_2,111503,2,0.0,,,1.0,1,No,5 or less,5 or less,5 or less,With patient,25-34,25-34,Other,Nurse,Secondary,Secondary,Male,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111503_1,Mozambique-2014,111503_1,111503,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Doctor,Doctor,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111701_7,Mozambique-2014,111701_7,111701,7,0.625,Authorized absence,Other,1.0,1,Yes,6-10,5 or less,11-50,With patient,35-44,35-44,Doctor,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,No,No,Yes,After 2000
Mozambique-2014_111701_6,Mozambique-2014,111701_6,111701,6,0.625,Authorized absence,On-call,1.0,1,Yes,6-10,5 or less,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,No,No,,After 2000
Mozambique-2014_111701_4,Mozambique-2014,111701_4,111701,4,0.625,,,1.0,1,Yes,6-10,5 or less,11-50,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,In the 1990s
Mozambique-2014_111701_3,Mozambique-2014,111701_3,111701,3,0.625,,,1.0,1,No,6-10,5 or less,11-50,"Laboratory, investigations, or x-ray",45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,Before 1990
Mozambique-2014_111701_1,Mozambique-2014,111701_1,111701,1,0.625,,Internship,1.0,1,Yes,6-10,5 or less,11-50,,35-44,35-44,Other,Other,Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,No,,After 2000
Mozambique-2014_111701_5,Mozambique-2014,111701_5,111701,5,0.625,,On-call,1.0,1,Yes,6-10,5 or less,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,No,,After 2000
Mozambique-2014_111701_2,Mozambique-2014,111701_2,111701,2,0.625,Unauthorized absence,Internship,1.0,1,Yes,6-10,5 or less,11-50,,Younger than 25,Younger than 25,Clinical Officer,Clinical Officer,Secondary,Post-Secondary,Male,Male,Diploma,Diploma,No,No,,After 2000
Mozambique-2014_111701_8,Mozambique-2014,111701_8,111701,8,0.625,,,1.0,1,No,6-10,5 or less,11-50,"Laboratory, investigations, or x-ray",Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111708_1,Mozambique-2014,111708_1,111708,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111708_2,Mozambique-2014,111708_2,111708,2,0.0,,,1.0,1,No,5 or less,5 or less,5 or less,With patient,35-44,35-44,Other,Other,Primary,Primary,Male,Male,None,None,Yes,Yes,Yes,After 2000
Mozambique-2014_111709_8,Mozambique-2014,111709_8,111709,8,0.375,,,1.0,1,Yes,6-10,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Primary,Primary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111709_6,Mozambique-2014,111709_6,111709,6,0.375,,,1.0,1,Yes,6-10,Over 5,11-50,With patient,45 or older,45 or older,Nurse,Nurse,Primary,Primary,Male,Male,Diploma,Diploma,Yes,Yes,No,In the 1990s
Mozambique-2014_111709_7,Mozambique-2014,111709_7,111709,7,0.375,,,1.0,1,No,6-10,Over 5,11-50,With patient,25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111709_5,Mozambique-2014,111709_5,111709,5,0.375,,,1.0,1,Yes,6-10,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_111709_2,Mozambique-2014,111709_2,111709,2,0.375,,,1.0,1,Yes,6-10,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_111709_4,Mozambique-2014,111709_4,111709,4,0.375,,Sick or on maternity leave,1.0,1,No,6-10,Over 5,11-50,,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,No,,After 2000
Mozambique-2014_111709_1,Mozambique-2014,111709_1,111709,1,0.375,,Sick or on maternity leave,1.0,1,Yes,6-10,Over 5,11-50,,Younger than 25,Younger than 25,Clinical Officer,Clinical Officer,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,No,,After 2000
Mozambique-2014_111709_3,Mozambique-2014,111709_3,111709,3,0.375,,Sick or on maternity leave,1.0,1,No,6-10,Over 5,11-50,,25-34,25-34,Clinical Officer,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,No,,After 2000
Mozambique-2014_11205_22,Mozambique-2014,11205_22,11205,22,0.45454547,On-call,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Primary,,Female,,Certificate,,No,,,
Mozambique-2014_11205_9,Mozambique-2014,11205_9,11205,9,0.45454547,,,1.0,1,No,11-50,Over 5,Over 50,Paperwork,25-34,25-34,Nurse,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_11205_43,Mozambique-2014,11205_43,11205,43,0.45454547,,,,1,No,11-50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_26,Mozambique-2014,11205_26,11205,26,0.45454547,,,,1,No,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_15,Mozambique-2014,11205_15,11205,15,0.45454547,Authorized absence,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_11205_23,Mozambique-2014,11205_23,11205,23,0.45454547,On-call,,,1,No,11-50,Over 5,Over 50,,Younger than 25,,Nurse,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_11205_6,Mozambique-2014,11205_6,11205,6,0.45454547,,Authorized absence,1.0,1,Yes,11-50,Over 5,Over 50,,Younger than 25,25-34,Clinical Officer,Clinical Officer,Post-Secondary,Secondary,Female,Male,Advanced,Diploma,Yes,No,,After 2000
Mozambique-2014_11205_27,Mozambique-2014,11205_27,11205,27,0.45454547,,,,1,No,11-50,Over 5,Over 50,,45 or older,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_21,Mozambique-2014,11205_21,11205,21,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,,,Male,,Diploma,,No,,,
Mozambique-2014_11205_35,Mozambique-2014,11205_35,11205,35,0.45454547,Authorized absence,,,1,No,11-50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_11205_12,Mozambique-2014,11205_12,11205,12,0.45454547,On-call,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,,,Male,,Diploma,,No,,,
Mozambique-2014_11205_36,Mozambique-2014,11205_36,11205,36,0.45454547,On-call,,,1,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_11205_44,Mozambique-2014,11205_44,11205,44,0.45454547,"Training, seminar or meeting",,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,,,Female,,Diploma,,No,,,
Mozambique-2014_11205_7,Mozambique-2014,11205_7,11205,7,0.45454547,,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,25-34,25-34,Other,Clinical Officer,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_11205_40,Mozambique-2014,11205_40,11205,40,0.45454547,,,,1,No,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_45,Mozambique-2014,11205_45,11205,45,0.45454547,On-call,,,1,No,11-50,Over 5,Over 50,,35-44,,Nurse,,,,Male,,Diploma,,No,,,
Mozambique-2014_11205_17,Mozambique-2014,11205_17,11205,17,0.45454547,Authorized absence,,,1,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_11205_32,Mozambique-2014,11205_32,11205,32,0.45454547,On-call,,,1,No,11-50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_11205_14,Mozambique-2014,11205_14,11205,14,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,Younger than 25,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_34,Mozambique-2014,11205_34,11205,34,0.45454547,,,,1,No,11-50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_3,Mozambique-2014,11205_3,11205,3,0.45454547,,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,35-44,25-34,Doctor,Clinical Officer,Post-Secondary,Secondary,Male,Male,Advanced,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_11205_30,Mozambique-2014,11205_30,11205,30,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_38,Mozambique-2014,11205_38,11205,38,0.45454547,Authorized absence,,,1,No,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_11205_19,Mozambique-2014,11205_19,11205,19,0.45454547,On-call,,,1,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Diploma,,No,,,
Mozambique-2014_11205_2,Mozambique-2014,11205_2,11205,2,0.45454547,,On-call,1.0,1,Yes,11-50,Over 5,Over 50,,45 or older,25-34,Clinical Officer,Nurse,Post-Secondary,Secondary,Male,Male,Advanced,Diploma,Yes,No,,After 2000
Mozambique-2014_11205_41,Mozambique-2014,11205_41,11205,41,0.45454547,,,,1,No,11-50,Over 5,Over 50,,25-34,,Other,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_11,Mozambique-2014,11205_11,11205,11,0.45454547,,Official mission,1.0,1,Yes,11-50,Over 5,Over 50,,Younger than 25,45 or older,Other,Clinical Officer,Secondary,Post-Secondary,Female,Male,Diploma,Advanced,Yes,No,,Before 1990
Mozambique-2014_11205_47,Mozambique-2014,11205_47,11205,47,0.45454547,"Training, seminar or meeting",,,1,No,11-50,Over 5,Over 50,,25-34,,Nurse,,,,Female,,Diploma,,No,,,
Mozambique-2014_11205_42,Mozambique-2014,11205_42,11205,42,0.45454547,,,,1,No,11-50,Over 5,Over 50,,Younger than 25,,Clinical Officer,,,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_25,Mozambique-2014,11205_25,11205,25,0.45454547,On-call,,,1,No,11-50,Over 5,Over 50,,35-44,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_11205_13,Mozambique-2014,11205_13,11205,13,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,Younger than 25,,Clinical Officer,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_11205_18,Mozambique-2014,11205_18,11205,18,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_10,Mozambique-2014,11205_10,11205,10,0.45454547,On-call,,1.0,1,No,11-50,Over 5,Over 50,"Laboratory, investigations, or x-ray",25-34,25-34,Nurse,Other,Secondary,Secondary,Female,Male,Diploma,Diploma,No,Yes,Yes,After 2000
Mozambique-2014_11205_5,Mozambique-2014,11205_5,11205,5,0.45454547,Official mission,,1.0,1,Yes,11-50,Over 5,Over 50,With patient,35-44,Younger than 25,Clinical Officer,Clinical Officer,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,No,Yes,Yes,After 2000
Mozambique-2014_11205_8,Mozambique-2014,11205_8,11205,8,0.45454547,,Sick or on maternity leave,1.0,1,No,11-50,Over 5,Over 50,,45 or older,45 or older,Other,Clinical Officer,,,Male,Male,Diploma,Diploma,Yes,No,,Before 1990
Mozambique-2014_11205_28,Mozambique-2014,11205_28,11205,28,0.45454547,,,,1,No,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_11205_29,Mozambique-2014,11205_29,11205,29,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_16,Mozambique-2014,11205_16,11205,16,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_4,Mozambique-2014,11205_4,11205,4,0.45454547,Official mission,Authorized absence,1.0,1,Yes,11-50,Over 5,Over 50,,25-34,Younger than 25,Doctor,Nurse,Post-Secondary,Secondary,Female,Female,,Diploma,No,No,,After 2000
Mozambique-2014_11205_1,Mozambique-2014,11205_1,11205,1,0.45454547,,,1.0,1,No,11-50,Over 5,Over 50,With patient,25-34,35-44,Nurse,Doctor,Secondary,Post-Secondary,Male,Male,Diploma,Advanced,Yes,Yes,Yes,After 2000
Mozambique-2014_11205_46,Mozambique-2014,11205_46,11205,46,0.45454547,On-call,,,1,No,11-50,Over 5,Over 50,,45 or older,,Nurse,,,,Female,,Diploma,,No,,,
Mozambique-2014_11205_31,Mozambique-2014,11205_31,11205,31,0.45454547,,,,1,No,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_37,Mozambique-2014,11205_37,11205,37,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_33,Mozambique-2014,11205_33,11205,33,0.45454547,,,,1,No,11-50,Over 5,Over 50,,35-44,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_39,Mozambique-2014,11205_39,11205,39,0.45454547,,,,1,Yes,11-50,Over 5,Over 50,,25-34,,Clinical Officer,,Secondary,,Male,,Diploma,,Yes,,,
Mozambique-2014_11205_20,Mozambique-2014,11205_20,11205,20,0.45454547,Sick or on maternity leave,,,1,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_11205_24,Mozambique-2014,11205_24,11205,24,0.45454547,,,,1,No,11-50,Over 5,Over 50,,25-34,,Nurse,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_20101_3,Mozambique-2014,20101_3,20101,3,0.27272728,Unauthorized absence,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,25-34,Doctor,Nurse,Post-Secondary,Secondary,Male,Female,Advanced,Diploma,No,Yes,Yes,After 2000
Mozambique-2014_20101_10,Mozambique-2014,20101_10,20101,10,0.27272728,On-call,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,35-44,25-34,Nurse,Nurse,Secondary,Secondary,Female,Male,Diploma,Diploma,No,No,,After 2000
Mozambique-2014_20101_27,Mozambique-2014,20101_27,20101,27,0.27272728,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Nurse,,Primary,,Female,,Diploma,,No,,,
Mozambique-2014_20101_49,Mozambique-2014,20101_49,20101,49,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_20101_43,Mozambique-2014,20101_43,20101,43,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,Yes,,,
Mozambique-2014_20101_5,Mozambique-2014,20101_5,20101,5,0.27272728,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,25-34,Doctor,Nurse,Post-Secondary,Secondary,Male,Male,,Diploma,Yes,Yes,No,After 2000
Mozambique-2014_20101_1,Mozambique-2014,20101_1,20101,1,0.27272728,,,1.0,1,Yes,Over 50,Over 5,Over 50,With patient,25-34,35-44,Doctor,Nurse,Post-Secondary,Secondary,Female,Female,,Diploma,Yes,Yes,Yes,After 2000
Mozambique-2014_20101_36,Mozambique-2014,20101_36,20101,36,0.27272728,On-call,,,1,Yes,Over 50,Over 5,Over 50,,25-34,,Other,,Post-Secondary,,Female,,Diploma,,No,,,
Mozambique-2014_20101_15,Mozambique-2014,20101_15,20101,15,0.27272728,,,,1,No,Over 50,Over 5,Over 50,,25-34,,Nurse,,Primary,,Female,,Diploma,,Yes,,,
Mozambique-2014_20101_6,Mozambique-2014,20101_6,20101,6,0.27272728,,On-call,1.0,1,Yes,Over 50,Over 5,Over 50,,25-34,25-34,Nurse,Other,Post-Secondary,Primary,Female,Female,Advanced,Diploma,Yes,No,,After 2000
