survey_id,country,unique_id,facility_id,provider_id,absence_rate,absent_reason1,absent_reason2,has_absentee,has_roster,is_outpatient,num_med,num_nonmed,num_staff,provider_activity,provider_age1,provider_age2,provider_cadre1,provider_cadre2,provider_educ1,provider_educ2,provider_male1,provider_male2,provider_mededuc1,provider_mededuc2,provider_present1,provider_present2,salary_delay,year_started
Niger-2015_195_15,Niger-2015,195_15,195,15,0.45454547,,,,1,Yes,11-50,Over 5,11-50,,35-44,,Nurse,,Primary,,Female,,Certificate,,Yes,,,
Niger-2015_195_22,Niger-2015,195_22,195,22,0.45454547,,,,1,No,11-50,Over 5,11-50,,35-44,,Other,,Secondary,,Male,,None,,Yes,,,
Niger-2015_195_6,Niger-2015,195_6,195,6,0.45454547,,,,1,Yes,11-50,Over 5,11-50,,25-34,,Nurse,,Primary,,Female,,Diploma,,Yes,,,
Niger-2015_195_20,Niger-2015,195_20,195,20,0.45454547,,,1.0,1,No,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,45 or older,45 or older,Other,Other,Secondary,Primary,Female,Female,None,None,Yes,Yes,Yes,In the 1990s
Niger-2015_195_17,Niger-2015,195_17,195,17,0.45454547,Sick or on maternity leave,,,1,Yes,11-50,Over 5,11-50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_195_8,Niger-2015,195_8,195,8,0.45454547,,,,1,Yes,11-50,Over 5,11-50,,45 or older,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_195_2,Niger-2015,195_2,195,2,0.45454547,On-call,,,1,Yes,11-50,Over 5,11-50,,45 or older,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_195_16,Niger-2015,195_16,195,16,0.45454547,,,,1,No,11-50,Over 5,11-50,,35-44,,Other,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_195_18,Niger-2015,195_18,195,18,0.45454547,,,1.0,1,No,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,45 or older,45 or older,Other,Other,Primary,Primary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,Before 1990
Niger-2015_195_14,Niger-2015,195_14,195,14,0.45454547,,On-call,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_195_23,Niger-2015,195_23,195,23,0.45454547,,,,1,Yes,11-50,Over 5,11-50,,35-44,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_195_1,Niger-2015,195_1,195,1,0.45454547,,Official mission,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Doctor,Doctor,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_195_12,Niger-2015,195_12,195,12,0.45454547,On-call,,,1,Yes,11-50,Over 5,11-50,,45 or older,,Nurse,,Primary,,Female,,Diploma,,No,,,
Niger-2015_195_11,Niger-2015,195_11,195,11,0.45454547,Authorized absence,,,1,Yes,11-50,Over 5,11-50,,45 or older,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_195_7,Niger-2015,195_7,195,7,0.45454547,Sick or on maternity leave,,,1,Yes,11-50,Over 5,11-50,,45 or older,,Nurse,,Primary,,Female,,Diploma,,No,,,
Niger-2015_195_13,Niger-2015,195_13,195,13,0.45454547,,,,1,Yes,11-50,Over 5,11-50,,35-44,,Nurse,,Secondary,,Female,,Advanced,,Yes,,,
Niger-2015_196_3,Niger-2015,196_3,196,3,0.72727275,,,1.0,1,Yes,11-50,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_196_2,Niger-2015,196_2,196,2,0.72727275,On-call,On-call,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_196_5,Niger-2015,196_5,196,5,0.72727275,Sick or on maternity leave,,,1,Yes,11-50,Over 5,11-50,,25-34,,Nurse,,Secondary,,Female,,Advanced,,No,,,
Niger-2015_196_7,Niger-2015,196_7,196,7,0.72727275,On-call,On-call,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,No,No,,
Niger-2015_196_10,Niger-2015,196_10,196,10,0.72727275,Authorized absence,,,1,Yes,11-50,Over 5,11-50,,35-44,,Nurse,,Primary,,Female,,Diploma,,No,,,
Niger-2015_196_14,Niger-2015,196_14,196,14,0.72727275,Sick or on maternity leave,Authorized absence,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,No,No,,
Niger-2015_196_12,Niger-2015,196_12,196,12,0.72727275,,,1.0,1,Yes,11-50,Over 5,11-50,With patient,35-44,35-44,Other,Other,Primary,Secondary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Niger-2015_196_9,Niger-2015,196_9,196,9,0.72727275,Authorized absence,Authorized absence,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_196_6,Niger-2015,196_6,196,6,0.72727275,Sick or on maternity leave,,,1,Yes,11-50,Over 5,11-50,,35-44,,Nurse,,Primary,,Female,,Diploma,,No,,,
Niger-2015_196_1,Niger-2015,196_1,196,1,0.72727275,,,1.0,1,Yes,11-50,Over 5,11-50,Discussion with colleagues or staff meeting,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,Yes,In the 1990s
Niger-2015_196_4,Niger-2015,196_4,196,4,0.72727275,,Collecting salary,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_196_11,Niger-2015,196_11,196,11,0.72727275,Authorized absence,Authorized absence,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Primary,Primary,Female,Female,Advanced,Diploma,No,No,,
Niger-2015_196_13,Niger-2015,196_13,196,13,0.72727275,On-call,Authorized absence,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,No,No,,
Niger-2015_196_8,Niger-2015,196_8,196,8,0.72727275,On-call,Sick or on maternity leave,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,No,No,,
Niger-2015_197_6,Niger-2015,197_6,197,6,0.45454547,,,1.0,1,Yes,11-50,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Primary,Primary,Female,Female,Diploma,Diploma,Yes,Yes,No,After 2000
Niger-2015_197_2,Niger-2015,197_2,197,2,0.45454547,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_197_7,Niger-2015,197_7,197,7,0.45454547,Authorized absence,,1.0,1,Yes,11-50,Over 5,11-50,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,No,Yes,No,After 2000
Niger-2015_197_8,Niger-2015,197_8,197,8,0.45454547,,Authorized absence,1.0,1,Yes,11-50,Over 5,11-50,,45 or older,45 or older,Nurse,Nurse,Primary,Primary,Female,Female,Diploma,Diploma,Yes,No,,
Niger-2015_197_11,Niger-2015,197_11,197,11,0.45454547,,,1.0,1,Yes,11-50,Over 5,11-50,With patient,Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_197_9,Niger-2015,197_9,197,9,0.45454547,Authorized absence,Authorized absence,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_197_10,Niger-2015,197_10,197,10,0.45454547,,,1.0,1,Yes,11-50,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_197_1,Niger-2015,197_1,197,1,0.45454547,,Authorized absence,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_197_4,Niger-2015,197_4,197,4,0.45454547,,,1.0,1,Yes,11-50,Over 5,11-50,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_197_3,Niger-2015,197_3,197,3,0.45454547,Authorized absence,,1.0,1,Yes,11-50,Over 5,11-50,With patient,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,Yes,No,Before 1990
Niger-2015_197_5,Niger-2015,197_5,197,5,0.45454547,Sick or on maternity leave,Authorized absence,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_198_8,Niger-2015,198_8,198,8,0.54545456,,On-call,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_198_5,Niger-2015,198_5,198,5,0.54545456,On-call,On-call,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_198_2,Niger-2015,198_2,198,2,0.54545456,On-call,On-call,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Primary,Primary,Female,Female,Diploma,Diploma,No,No,,
Niger-2015_198_7,Niger-2015,198_7,198,7,0.54545456,Authorized absence,,1.0,1,Yes,11-50,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,Yes,No,After 2000
Niger-2015_198_11,Niger-2015,198_11,198,11,0.54545456,On-call,On-call,1.0,1,Yes,11-50,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_198_9,Niger-2015,198_9,198,9,0.54545456,On-call,,1.0,1,Yes,11-50,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,Yes,No,After 2000
Niger-2015_198_1,Niger-2015,198_1,198,1,0.54545456,,,1.0,1,Yes,11-50,Over 5,11-50,Paperwork,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,Before 1990
Niger-2015_198_3,Niger-2015,198_3,198,3,0.54545456,,,1.0,1,Yes,11-50,Over 5,11-50,Paperwork,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,In the 1990s
Niger-2015_198_10,Niger-2015,198_10,198,10,0.54545456,,On-call,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Primary,Primary,Female,Female,Diploma,Diploma,Yes,No,,
Niger-2015_198_6,Niger-2015,198_6,198,6,0.54545456,,,1.0,1,Yes,11-50,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_198_4,Niger-2015,198_4,198,4,0.54545456,Sick or on maternity leave,Sick or on maternity leave,1.0,1,Yes,11-50,Over 5,11-50,,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,No,No,,
Niger-2015_199_3,Niger-2015,199_3,199,3,0.33333334,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_199_6,Niger-2015,199_6,199,6,0.33333334,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_199_1,Niger-2015,199_1,199,1,0.33333334,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,35-44,35-44,Doctor,Doctor,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_199_4,Niger-2015,199_4,199,4,0.33333334,,On-call,1.0,1,Yes,6-10,5 or less,6-10,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,No,,
Niger-2015_199_5,Niger-2015,199_5,199,5,0.33333334,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,Yes,After 2000
Niger-2015_199_2,Niger-2015,199_2,199,2,0.33333334,Authorized absence,Authorized absence,1.0,1,Yes,6-10,5 or less,6-10,,45 or older,45 or older,Nurse,Nurse,Secondary,Secondary,Female,Female,Certificate,Certificate,No,No,,
Niger-2015_2_1,Niger-2015,2_1,2,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Niger-2015_2_2,Niger-2015,2_2,2,2,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Niger-2015_20_1,Niger-2015,20_1,20,1,1.0,,Other,1.0,1,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_200_1,Niger-2015,200_1,200,1,0.0,"Training, seminar or meeting",,1.0,1,Yes,5 or less,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,No,Yes,No,After 2000
Niger-2015_200_2,Niger-2015,200_2,200,2,0.0,,,1.0,1,Yes,5 or less,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_200_3,Niger-2015,200_3,200,3,0.0,,,1.0,1,Yes,5 or less,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_201_1,Niger-2015,201_1,201,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_201_2,Niger-2015,201_2,201,2,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,Paperwork,Younger than 25,Younger than 25,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_201_3,Niger-2015,201_3,201,3,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_202_2,Niger-2015,202_2,202,2,0.0,,,1.0,1,Yes,5 or less,Over 5,11-50,With patient,Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_202_1,Niger-2015,202_1,202,1,0.0,,,1.0,1,Yes,5 or less,Over 5,11-50,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_203_3,Niger-2015,203_3,203,3,0.6666667,,Collecting salary,1.0,1,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Female,Advanced,Advanced,Yes,No,,
Niger-2015_203_2,Niger-2015,203_2,203,2,0.6666667,,Collecting salary,1.0,1,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,No,,
Niger-2015_203_1,Niger-2015,203_1,203,1,0.6666667,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Niger-2015_204_2,Niger-2015,204_2,204,2,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,Younger than 25,Younger than 25,Other,Other,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_204_1,Niger-2015,204_1,204,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_204_3,Niger-2015,204_3,204,3,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Nurse,Nurse,Post-Secondary,Post-Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_205_1,Niger-2015,205_1,205,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,Before 1990
Niger-2015_205_2,Niger-2015,205_2,205,2,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_206_2,Niger-2015,206_2,206,2,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_206_1,Niger-2015,206_1,206,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Post-Secondary,Post-Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_207_2,Niger-2015,207_2,207,2,0.5,Authorized absence,,1.0,1,Yes,5 or less,5 or less,6-10,Other,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Diploma,Diploma,No,Yes,No,After 2000
Niger-2015_207_1,Niger-2015,207_1,207,1,0.5,,"Training, seminar or meeting",1.0,1,Yes,5 or less,5 or less,6-10,,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,No,,
Niger-2015_208_1,Niger-2015,208_1,208,1,0.5,,"Training, seminar or meeting",1.0,1,Yes,5 or less,5 or less,6-10,,25-34,25-34,Nurse,Nurse,Primary,Primary,Male,Male,Certificate,Certificate,Yes,No,,
Niger-2015_208_2,Niger-2015,208_2,208,2,0.5,,,1.0,1,Yes,5 or less,5 or less,6-10,Other,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_209_2,Niger-2015,209_2,209,2,0.5,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_209_1,Niger-2015,209_1,209,1,0.5,,"Training, seminar or meeting",1.0,1,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Niger-2015_21_1,Niger-2015,21_1,21,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Certificate,Certificate,Yes,Yes,Yes,After 2000
Niger-2015_210_1,Niger-2015,210_1,210,1,1.0,,Collecting salary,1.0,1,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Primary,Primary,Male,Male,Certificate,Certificate,Yes,No,,
Niger-2015_211_1,Niger-2015,211_1,211,1,1.0,,"Training, seminar or meeting",1.0,1,Yes,5 or less,5 or less,5 or less,,25-34,25-34,Nurse,Nurse,Primary,Primary,Male,Male,Certificate,Certificate,Yes,No,,
Niger-2015_212_1,Niger-2015,212_1,212,1,1.0,,Other,1.0,1,Yes,5 or less,5 or less,5 or less,,25-34,Younger than 25,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Niger-2015_213_1,Niger-2015,213_1,213,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,Yes,After 2000
Niger-2015_213_2,Niger-2015,213_2,213,2,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Diploma,Diploma,Yes,Yes,Yes,After 2000
Niger-2015_214_1,Niger-2015,214_1,214,1,0.2,,,1.0,1,Yes,5 or less,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_214_4,Niger-2015,214_4,214,4,0.2,,,1.0,1,Yes,5 or less,5 or less,6-10,Other,35-44,35-44,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_214_2,Niger-2015,214_2,214,2,0.2,Unauthorized absence,Unauthorized absence,1.0,1,Yes,5 or less,5 or less,6-10,,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,No,No,,
Niger-2015_214_3,Niger-2015,214_3,214,3,0.2,,,1.0,1,Yes,5 or less,5 or less,6-10,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_214_5,Niger-2015,214_5,214,5,0.2,,,1.0,1,Yes,5 or less,5 or less,6-10,With patient,35-44,35-44,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_215_6,Niger-2015,215_6,215,6,0.33333334,,,1.0,1,Yes,6-10,Over 5,11-50,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_215_3,Niger-2015,215_3,215,3,0.33333334,,,1.0,1,Yes,6-10,Over 5,11-50,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_215_5,Niger-2015,215_5,215,5,0.33333334,Sick or on maternity leave,,1.0,1,Yes,6-10,Over 5,11-50,Paperwork,Younger than 25,Younger than 25,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,No,Yes,Yes,After 2000
Niger-2015_215_4,Niger-2015,215_4,215,4,0.33333334,,,1.0,1,Yes,6-10,Over 5,11-50,With patient,25-34,25-34,Other,Other,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_215_1,Niger-2015,215_1,215,1,0.33333334,,Official mission,1.0,1,Yes,6-10,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,No,,
Niger-2015_215_2,Niger-2015,215_2,215,2,0.33333334,,Authorized absence,1.0,1,Yes,6-10,Over 5,11-50,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_216_2,Niger-2015,216_2,216,2,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_216_1,Niger-2015,216_1,216,1,0.0,Other,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Nurse,Nurse,Primary,Primary,Male,Male,Diploma,Diploma,No,Yes,Yes,After 2000
Niger-2015_216_3,Niger-2015,216_3,216,3,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,Younger than 25,Younger than 25,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_217_3,Niger-2015,217_3,217,3,0.6666667,Authorized absence,Authorized absence,1.0,1,Yes,5 or less,5 or less,5 or less,,Younger than 25,Younger than 25,Other,Other,Primary,Primary,Female,Female,Certificate,Certificate,No,No,,
Niger-2015_217_2,Niger-2015,217_2,217,2,0.6666667,Other,Other,1.0,1,Yes,5 or less,5 or less,5 or less,,35-44,35-44,Other,Other,Secondary,Secondary,Male,Male,Advanced,Advanced,No,No,,
Niger-2015_217_1,Niger-2015,217_1,217,1,0.6666667,,Authorized absence,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_218_3,Niger-2015,218_3,218,3,0.33333334,,,1.0,1,Yes,5 or less,5 or less,6-10,With patient,Younger than 25,Younger than 25,Other,Other,Primary,Primary,Male,Male,Certificate,Certificate,Yes,Yes,No,After 2000
Niger-2015_218_1,Niger-2015,218_1,218,1,0.33333334,,,1.0,1,Yes,5 or less,5 or less,6-10,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Male,Male,Advanced,Advanced,Yes,Yes,Yes,After 2000
Niger-2015_218_2,Niger-2015,218_2,218,2,0.33333334,"Training, seminar or meeting","Training, seminar or meeting",1.0,1,Yes,5 or less,5 or less,6-10,,25-34,25-34,Nurse,Nurse,Primary,Primary,Male,Male,Diploma,Diploma,No,No,,
Niger-2015_219_3,Niger-2015,219_3,219,3,0.0,,,1.0,1,Yes,5 or less,5 or less,6-10,With patient,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,No,After 2000
Niger-2015_219_2,Niger-2015,219_2,219,2,0.0,"Training, seminar or meeting",,1.0,1,Yes,5 or less,5 or less,6-10,Paperwork,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,,,No,Yes,No,After 2000
Niger-2015_219_1,Niger-2015,219_1,219,1,0.0,,,1.0,1,Yes,5 or less,5 or less,6-10,Looking for information or teaching,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Male,Male,,,Yes,Yes,No,After 2000
Niger-2015_22_1,Niger-2015,22_1,22,1,0.0,,,1.0,1,Yes,5 or less,5 or less,5 or less,With patient,45 or older,45 or older,Other,Other,Primary,Primary,Male,Male,Certificate,Certificate,Yes,Yes,Yes,After 2000
Niger-2015_220_1,Niger-2015,220_1,220,1,0.5,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,35-44,35-44,Nurse,Nurse,Secondary,Secondary,Male,Male,Diploma,Diploma,Yes,Yes,No,After 2000
Niger-2015_220_2,Niger-2015,220_2,220,2,0.5,,"Training, seminar or meeting",1.0,1,Yes,6-10,5 or less,6-10,,25-34,25-34,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,No,,
Niger-2015_220_4,Niger-2015,220_4,220,4,0.5,,,1.0,1,Yes,6-10,5 or less,6-10,With patient,Younger than 25,Younger than 25,Nurse,Nurse,Secondary,Secondary,Female,Female,Advanced,Advanced,Yes,Yes,Yes,After 2000
